,qry_id,repeat_id,matching_repeat,matching_class,reference_length,merged_qrystart,merged_qryend,mergedfraglength,perc_div,perc_del,perc_insert,Gene,isoform
1163,XM_017463056.1,SINE2-3B_DR,C,SINE/tRNA-V,351,6605,6806,202,25.9,5,2.4,"XM_017463056.1 PREDICTED: Ictalurus punctatus pecanex-like protein 2 (LOC108262757), mRNA",LOC108262757
1164,XM_017463058.1,Gypsy12-I_DR,+,LTR/Gypsy,6169,1814,1895,82,23.4,6.1,1.2,"XM_017463058.1 PREDICTED: Ictalurus punctatus carbohydrate sulfotransferase 3-like (LOC108262760), transcript variant X1, mRNA",LOC108262760
1165,XM_017463071.1,TDR17B,C,DNA/Sola-1,1546,4721,4804,84,19.8,3.6,3.6,"XM_017463071.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108262768 (LOC108262768), transcript variant X1, mRNA",LOC108262768
1166,XM_017463109.1,DNA-N44_DR,+,DNA/Kolobok-T2,532,2714,2881,168,25.4,1.3,4.5,"XM_017463109.1 PREDICTED: Ictalurus punctatus unc-93 homolog B1 (C. elegans) (unc93b1), mRNA","c""C. elegans"", ""unc93b1"""
1167,XM_017463110.1,Tx1-13_DR,C,LINE/L1-Tx1,4901,1164,1347,184,24,6,7.1,"XM_017463110.1 PREDICTED: Ictalurus punctatus zinc finger and SCAN domain-containing protein 21-like (LOC108262781), mRNA",LOC108262781
1168,XM_017463124.1,Merlin-N5_DR,+,DNA/Merlin,4305,2631,2764,134,28.8,7.5,1.4,"XM_017463124.1 PREDICTED: Ictalurus punctatus T-cell surface glycoprotein CD5-like (LOC108262793), mRNA",LOC108262793
1169,XM_017463125.1,Zisupton-6_DR,C,DNA/Zisupton,22116,3779,3995,217,27.5,5.1,4.6,"XM_017463125.1 PREDICTED: Ictalurus punctatus guanine nucleotide-binding protein G(olf) subunit alpha-like (LOC108262790), mRNA","c""olf"", ""LOC108262790"""
1170,XM_017463125.1,Merlin-1_DR,C,DNA/Merlin,10527,3080,3187,108,18.1,1.9,2.8,"XM_017463125.1 PREDICTED: Ictalurus punctatus guanine nucleotide-binding protein G(olf) subunit alpha-like (LOC108262790), mRNA","c""olf"", ""LOC108262790"""
1171,XM_017463134.1,BEL10-I_DR,C,LTR/Pao,6313,1615,1850,236,24.6,2.1,3.4,"XM_017463134.1 PREDICTED: Ictalurus punctatus membrane-spanning 4-domains subfamily A member 12-like (LOC108262798), transcript variant X1, mRNA",LOC108262798
1172,XM_017463149.1,hAT-N79_DR,C,DNA/hAT-Ac,2089,2170,3095,926,16.55,1,0.35,"XM_017463149.1 PREDICTED: Ictalurus punctatus zinc finger protein 764-like (LOC108262807), mRNA",LOC108262807
1173,XM_017463188.1,TC1DR3B,C,DNA/TcMar-Tc1,889,11994,12101,108,21.5,0,0.9,"XM_017463188.1 PREDICTED: Ictalurus punctatus dynein axonemal heavy chain 5 (dnah5), mRNA",dnah5
1174,XM_017463192.1,ENSPM-6_DR,+,DNA/CMC-EnSpm,32616,1086,1166,81,24.7,6.2,0,"XM_017463192.1 PREDICTED: Ictalurus punctatus dickkopf-related protein 1-like (LOC108262840), mRNA",LOC108262840
1175,XM_017463204.1,TZF28B,+,DNA/TcMar-Tc1,1614,35,191,157,29.3,10.8,0,"XM_017463204.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108262847 (LOC108262847), transcript variant X1, mRNA",LOC108262847
1176,XM_017463204.1,TC1DR3,+,DNA/TcMar-Tc1,1225,1537,2302,766,19.65,13.15,3.5,"XM_017463204.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108262847 (LOC108262847), transcript variant X1, mRNA",LOC108262847
1177,XM_017463207.1,hAT-N159_DR,C,DNA/hAT-Ac,1822,1142,1255,114,22,3.5,12.4,"XM_017463207.1 PREDICTED: Ictalurus punctatus solute carrier family 8 member A3 (slc8a3), mRNA",slc8a3
1178,XM_017463224.1,Tc1-1_DR,+,DNA/TcMar-Tc1,1625,1568,1705,138,30.6,2.2,2.9,"XM_017463224.1 PREDICTED: Ictalurus punctatus transmembrane protein 72 (tmem72), transcript variant X1, mRNA",tmem72
1179,XM_017463224.1,SINE_TE,+,SINE/tRNA-V,279,2141,2269,129,19.3,15.5,3.5,"XM_017463224.1 PREDICTED: Ictalurus punctatus transmembrane protein 72 (tmem72), transcript variant X1, mRNA",tmem72
1180,XM_017463227.1,Helitron-2_DR,+,RC/Helitron,27412,238,368,131,18.2,0,12,"XM_017463227.1 PREDICTED: Ictalurus punctatus zinc finger protein 488 (znf488), mRNA",znf488
1181,XM_017463234.1,DIRS-4_DR,+,LTR/Ngaro,6796,273,559,287,24.5,12.5,3.2,"XM_017463234.1 PREDICTED: Ictalurus punctatus cell wall protein DAN4-like (LOC108262879), partial mRNA",LOC108262879
1182,XM_017463240.1,REX1-7_DR,C,LINE/Rex-Babar,3733,352,496,145,33,0,5.8,"XM_017463240.1 PREDICTED: Ictalurus punctatus caspase-6-like (LOC108262887), mRNA",LOC108262887
1183,XM_017463262.1,ERV1-6_DR-I,+,LTR/ERV1,7943,24,624,601,30.8,4.8,5.9,"XM_017463262.1 PREDICTED: Ictalurus punctatus uncharacterized protein K02A2.6-like (LOC108262910), mRNA",LOC108262910
1184,XM_017463288.1,Mariner-19_DR,+,DNA/TcMar-Tc1,1227,1542,1774,233,26.6,6.9,1.6,"XM_017463288.1 PREDICTED: Ictalurus punctatus RPE-retinal G protein-coupled receptor-like (LOC108262941), mRNA",LOC108262941
1185,XM_017463303.1,EnSpm-N28_DR,C,DNA/CMC-EnSpm,357,3064,3197,134,16.5,2.8,12.6,"XM_017463303.1 PREDICTED: Ictalurus punctatus TBC1 domain containing kinase (tbck), mRNA",tbck
1186,XM_017463303.1,DNAX-15_DR,+,DNA,767,3378,3685,308,17.2,0,1.3,"XM_017463303.1 PREDICTED: Ictalurus punctatus TBC1 domain containing kinase (tbck), mRNA",tbck
1187,XM_017463308.1,Mariner-19_DR,C,DNA/TcMar-Tc1,1227,3401,3613,213,25.9,15.5,2.1,"XM_017463308.1 PREDICTED: Ictalurus punctatus 3'-phosphoadenosine 5'-phosphosulfate synthase 1 (papss1), transcript variant X1, mRNA",papss1
1188,XM_017463310.1,DNA9-3_DR,C,DNA/MULE-MuDR?,11379,2454,2549,96,30.2,2.1,0,"XM_017463310.1 PREDICTED: Ictalurus punctatus nephronectin (npnt), transcript variant X1, mRNA",npnt
1189,XM_017463330.1,Gypsy91-I_DR,C,LTR/Gypsy,4259,568,795,228,26.8,3.1,0,"XM_017463330.1 PREDICTED: Ictalurus punctatus potassium two pore domain channel subfamily K member 12 (kcnk12), mRNA",kcnk12
1190,XM_017463355.1,EnSpm-9_DR,+,DNA/CMC-EnSpm,8620,2261,2376,116,14.2,0.5,5.9,"XM_017463355.1 PREDICTED: Ictalurus punctatus RTF1 homolog, Paf1/RNA polymerase II complex component (rtf1), mRNA",rtf1
1191,XM_017463358.1,DNA-TA-4_DR,+,DNA/TcMar,9795,1378,1502,125,11.1,0,4.8,"XM_017463358.1 PREDICTED: Ictalurus punctatus legumain (lgmn), mRNA",lgmn
1192,XM_017463359.1,DNA-N4_DR,C,DNA,1042,1290,1378,89,6.8,0,3.4,"XM_017463359.1 PREDICTED: Ictalurus punctatus galectin-3-like (LOC108262995), transcript variant X1, mRNA",LOC108262995
1193,XM_017463364.1,hAT-N48C_DR,C,DNA/hAT-Ac,2299,437,516,80,14.3,2.1,5.2,"XM_017463364.1 PREDICTED: Ictalurus punctatus desumoylating isopeptidase 2-like (LOC108262998), mRNA",LOC108262998
1194,XM_017463364.1,Helitron-2_DR,+,RC/Helitron,27412,2609,2707,99,24.2,2,0,"XM_017463364.1 PREDICTED: Ictalurus punctatus desumoylating isopeptidase 2-like (LOC108262998), mRNA",LOC108262998
1195,XM_017463367.1,Rex1-28_DRe,+,LINE/Rex-Babar,3343,2022,2342,321,32.5,5.3,6,"XM_017463367.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263003 (LOC108263003), transcript variant X1, mRNA",LOC108263003
1196,XM_017463374.1,DIRS1c_DR,C,LTR,5936,552,651,100,28.3,2,1,"XM_017463374.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263005 (LOC108263005), transcript variant X2, mRNA",LOC108263005
1197,XM_017463377.1,hAT-N178_DR,C,DNA/hAT-Ac,1707,81,161,81,14.8,0,0,"XM_017463377.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263007 (LOC108263007), mRNA",LOC108263007
1198,XM_017463389.1,Rex1-52_DR,+,LINE/Rex-Babar,765,4340,4455,116,12.6,3.5,4.3,"XM_017463389.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263012 (LOC108263012), transcript variant X4, mRNA",LOC108263012
1199,XM_017463418.1,Gypsy-169-I_DR,+,LTR/Gypsy,4338,1797,2729,933,29.05,5.15,3.85,"XM_017463418.1 PREDICTED: Ictalurus punctatus LRR binding FLII interacting protein 2 (lrrfip2), transcript variant X16, mRNA",lrrfip2
1200,XM_017463418.1,Gypsy91-I_DR,+,LTR/Gypsy,4259,2137,2557,421,27.3,1.7,0.7,"XM_017463418.1 PREDICTED: Ictalurus punctatus LRR binding FLII interacting protein 2 (lrrfip2), transcript variant X16, mRNA",lrrfip2
1201,XM_017463433.1,Gypsy139-I_DR,+,LTR/Gypsy,4231,1456,2713,1258,28.5,1.9,2,"XM_017463433.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263031 (LOC108263031), mRNA",LOC108263031
1202,XM_017463444.1,SINE2-4_DR,+,SINE/tRNA-V-RTE,371,2010,2167,158,19.7,7.6,0.6,"XM_017463444.1 PREDICTED: Ictalurus punctatus mitochondrial calcium uptake 1 (micu1), transcript variant X1, mRNA",micu1
1203,XM_017463447.1,DNA2-16_DR,+,DNA,18051,3396,3480,85,20.3,4.7,7.2,"XM_017463447.1 PREDICTED: Ictalurus punctatus mitochondrial calcium uniporter (mcu), mRNA",mcu
1204,XM_017463452.1,Mariner-19_DR,+,DNA/TcMar-Tc1,1227,933,1028,96,22.1,0,1.1,"XM_017463452.1 PREDICTED: Ictalurus punctatus 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 (dnph1), transcript variant X1, mRNA",dnph1
1205,XM_017463452.1,Mariner-19_DR,C,DNA/TcMar-Tc1,1227,765,846,82,17.3,0,1.2,"XM_017463452.1 PREDICTED: Ictalurus punctatus 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 (dnph1), transcript variant X1, mRNA",dnph1
1206,XM_017463461.1,DNA21TA1_DR,C,DNA/TcMar-Tc1,539,75,182,108,17.1,1.9,2.8,"XM_017463461.1 PREDICTED: Ictalurus punctatus zinc finger protein 318 (znf318), transcript variant X1, mRNA",znf318
1207,XM_017463492.1,hAT-N48C_DR,+,DNA/hAT-Ac,2299,2799,2900,102,26.7,2.9,1,"XM_017463492.1 PREDICTED: Ictalurus punctatus BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit (brf1), transcript variant X1, mRNA",brf1
1208,XM_017463511.1,Kolobok-N10B_DR,C,DNA/Kolobok,271,7355,7511,157,29.5,0.6,0.6,"XM_017463511.1 PREDICTED: Ictalurus punctatus pecanex homolog 1 (Drosophila) (pcnx1), mRNA","c""Drosophila"", ""pcnx1"""
1209,XM_017463532.1,Polinton-1_DR,+,DNA/Maverick,18485,2071,2159,89,15,6.7,0,"XM_017463532.1 PREDICTED: Ictalurus punctatus solute carrier family 38 member 6 (slc38a6), transcript variant X1, mRNA",slc38a6
1210,XM_017463563.1,Gypsy82-LTR_Dr,C,LTR/Gypsy,1345,467,610,144,20.6,7.3,6.7,"XM_017463563.1 PREDICTED: Ictalurus punctatus protein LBH-like (LOC108263100), transcript variant X1, mRNA",LOC108263100
1211,XM_017463575.1,hAT-N191_DR,+,DNA/hAT?,2471,4286,4433,148,22,4,7.7,"XM_017463575.1 PREDICTED: Ictalurus punctatus neurotrypsin-like (LOC108263106), transcript variant X1, mRNA",LOC108263106
1212,XM_017463575.1,Mariner-19_DR,+,DNA/TcMar-Tc1,1227,3266,3550,285,21.7,16.5,6.4,"XM_017463575.1 PREDICTED: Ictalurus punctatus neurotrypsin-like (LOC108263106), transcript variant X1, mRNA",LOC108263106
1213,XM_017463577.1,hATN4B_DR,C,DNA/hAT-Charlie,198,3246,3427,182,24,6,1.6,"XM_017463577.1 PREDICTED: Ictalurus punctatus family with sequence similarity 35 member A (fam35a), transcript variant X1, mRNA",fam35a
1214,XM_017463581.1,hAT-N127_DR,+,DNA/hAT-Charlie,10316,3447,3558,112,20.5,10.7,0,"XM_017463581.1 PREDICTED: Ictalurus punctatus glutamate dehydrogenase 1 (glud1), mRNA",glud1
1215,XM_017463581.1,Helitron-1_DR,+,RC/Helitron,26300,2185,2281,97,22,2.1,6.5,"XM_017463581.1 PREDICTED: Ictalurus punctatus glutamate dehydrogenase 1 (glud1), mRNA",glud1
1216,XM_017463581.1,Harbinger-N16_DR,C,DNA/PIF-Harbinger,3406,2800,3348,549,25.55,0.7,3.4,"XM_017463581.1 PREDICTED: Ictalurus punctatus glutamate dehydrogenase 1 (glud1), mRNA",glud1
1217,XM_017463599.1,EXPANDER1_DR,+,LINE/RTE-BovB,3365,1601,1861,261,30.3,18,0,"XM_017463599.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263118 (LOC108263118), transcript variant X1, mRNA",LOC108263118
1218,XM_017463602.1,CryptonV-N1_DR,+,DNA/Crypton-V,10051,4426,4531,106,19.7,0.9,9.2,"XM_017463602.1 PREDICTED: Ictalurus punctatus protein NLRC3-like (LOC108263117), mRNA",LOC108263117
1219,XM_017463612.1,REX1-7_DR,C,LINE/Rex-Babar,3733,77,314,238,31.7,5.9,3.3,"XM_017463612.1 PREDICTED: Ictalurus punctatus calcium homeostasis modulator protein 3-like (LOC108263123), mRNA",LOC108263123
1220,XM_017463616.1,Mariner-N13_DR,+,DNA/TcMar-Tc1,1141,1,132,132,16,0,10,"XM_017463616.1 PREDICTED: Ictalurus punctatus calcium homeostasis modulator protein 2-like (LOC108263125), mRNA",LOC108263125
1221,XM_017463671.1,Kolobok-N10B_DR,+,DNA/Kolobok,271,2408,2593,186,26.4,0,2.2,"XM_017463671.1 PREDICTED: Ictalurus punctatus kinesin light chain 1 (klc1), transcript variant X10, mRNA",klc1
1222,XM_017463674.1,Mariner-4_DR,+,DNA/TcMar-Tc1,1627,2654,2870,217,25.6,14.3,2.9,"XM_017463674.1 PREDICTED: Ictalurus punctatus IKAROS family zinc finger 1 (ikzf1), transcript variant X1, mRNA",ikzf1
1223,XM_017463695.1,hAT-N196_DR,+,DNA/hAT?,471,1162,1261,100,23.2,5,5,"XM_017463695.1 PREDICTED: Ictalurus punctatus rho-associated protein kinase 2-like (LOC108263171), mRNA",LOC108263171
1224,XM_017463698.1,TZF28B,C,DNA/TcMar-Tc1,1614,2030,2143,114,22.4,4.4,6.2,"XM_017463698.1 PREDICTED: Ictalurus punctatus glycine N-acyltransferase-like protein 3 (LOC108263174), transcript variant X1, mRNA",LOC108263174
1225,XM_017463698.1,Mariner-12_DR,C,DNA/TcMar-Tc1,1614,2208,2470,263,35.4,4.9,0,"XM_017463698.1 PREDICTED: Ictalurus punctatus glycine N-acyltransferase-like protein 3 (LOC108263174), transcript variant X1, mRNA",LOC108263174
1226,XM_017463702.1,Gypsy147-LTR_DR,+,LTR/Gypsy,703,9,232,224,20.9,7.1,10.1,"XM_017463702.1 PREDICTED: Ictalurus punctatus glycine N-acyltransferase-like (LOC108263175), transcript variant X3, mRNA",LOC108263175
1227,XM_017463741.1,hAT-N36B_DR,+,DNA/hAT,1383,145,232,88,20.7,1.1,1.1,"XM_017463741.1 PREDICTED: Ictalurus punctatus semaphorin-4G-like (LOC108263187), transcript variant X1, mRNA",LOC108263187
1228,XM_017463747.1,Mariner-N13_DR,+,DNA/TcMar-Tc1,1141,1831,2093,263,18.7,0.65,2.2,"XM_017463747.1 PREDICTED: Ictalurus punctatus polyadenylate-binding protein 1-like (LOC108263188), mRNA",LOC108263188
1229,XM_017463751.1,REX1-8_DR,C,LINE/Rex-Babar,3461,4607,5636,1030,30,5.2,1.8,"XM_017463751.1 PREDICTED: Ictalurus punctatus synaptotagmin 14 (syt14), mRNA",syt14
1230,XM_017463751.1,hAT-N48B_DR,+,DNA/hAT-Ac,2140,8157,8263,107,15.1,2.8,13.4,"XM_017463751.1 PREDICTED: Ictalurus punctatus synaptotagmin 14 (syt14), mRNA",syt14
1231,XM_017463751.1,LINEX-1_DR,C,Retroposon,805,4398,4491,94,23.6,2.1,1.1,"XM_017463751.1 PREDICTED: Ictalurus punctatus synaptotagmin 14 (syt14), mRNA",syt14
1232,XM_017463778.1,Mariner-19_DR,+,DNA/TcMar-Tc1,1227,2051,2335,285,29.3,14.7,1.9,"XM_017463778.1 PREDICTED: Ictalurus punctatus WW domain binding protein 1-like (wbp1l), transcript variant X1, mRNA",wbp1l
1233,XM_017463855.1,hAT-N48B_DR,+,DNA/hAT-Ac,2140,1378,1524,147,14.5,0.8,9.8,"XM_017463855.1 PREDICTED: Ictalurus punctatus kelch domain containing 3 (klhdc3), mRNA",klhdc3
1234,XM_017463866.1,Ginger1-2_DR,C,DNA/Ginger-1,6622,86,165,80,11.2,16.2,0,"XM_017463866.1 PREDICTED: Ictalurus punctatus synaptotagmin 16 (syt16), transcript variant X2, mRNA",syt16
1235,XM_017463874.1,Tx1-6_DR,C,LINE/L1-Tx1,5475,1793,2050,258,26.9,2.7,4.4,"XM_017463874.1 PREDICTED: Ictalurus punctatus small nuclear RNA activating complex polypeptide 1 (snapc1), mRNA",snapc1
1236,XM_017463876.1,EnSpm-11_DR,+,DNA/CMC-EnSpm,9003,204,289,86,19.8,13.9,0,"XM_017463876.1 PREDICTED: Ictalurus punctatus cullin 9 (cul9), transcript variant X1, mRNA",cul9
1237,XM_017463899.1,EnSpm-9_DR,+,DNA/CMC-EnSpm,8620,1734,1815,82,23.2,2.4,0,"XM_017463899.1 PREDICTED: Ictalurus punctatus chromosome 3 open reading frame, human C10orf54 (c3h10orf54), transcript variant X1, mRNA",c3h10orf54
1238,XM_017463916.1,L2-1_DR,C,LINE/L2,4985,2410,2496,87,17,0.6,1.3,"XM_017463916.1 PREDICTED: Ictalurus punctatus anthrax toxin receptor 1-like (LOC108263270), mRNA",LOC108263270
1239,XM_017463921.1,SINE_TE,+,SINE/tRNA-V,279,46,188,143,26,9.1,0.7,"XM_017463921.1 PREDICTED: Ictalurus punctatus MARVEL domain containing 1 (marveld1), mRNA",marveld1
1240,XM_017463931.1,piggyBac-N22_DR,C,DNA/PiggyBac?,598,1484,1733,250,25.3,2.8,2,"XM_017463931.1 PREDICTED: Ictalurus punctatus ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B) (atp5s), transcript variant X1, mRNA","c""factor B"", ""atp5s"""
1241,XM_017463942.1,SINE2-3B_DR,+,SINE/tRNA-V,351,2708,2871,164,24.6,24.4,1,"XM_017463942.1 PREDICTED: Ictalurus punctatus tripartite motif containing 9 (trim9), transcript variant X1, mRNA",trim9
1242,XM_017463942.1,EnSpm-N48B_DR,+,DNA/CMC-EnSpm,6959,2190,2285,96,23.9,5.2,4.1,"XM_017463942.1 PREDICTED: Ictalurus punctatus tripartite motif containing 9 (trim9), transcript variant X1, mRNA",trim9
1243,XM_017463947.1,Harbinger-N10_DR,C,DNA/PIF-Harbinger,328,1,125,125,23.3,4,7.4,"XM_017463947.1 PREDICTED: Ictalurus punctatus interferon-inducible GTPase 5-like (LOC108263288), transcript variant X1, mRNA",LOC108263288
1244,XM_017463960.1,HARBINGERN2B_DR,+,DNA/PIF-Harbinger,799,4720,4927,208,29.1,7.7,5.2,"XM_017463960.1 PREDICTED: Ictalurus punctatus suppressor of cytokine signaling 5-like (LOC108263298), transcript variant X1, mRNA",LOC108263298
1245,XM_017463995.1,hAT-N134B_DR,+,DNA/hAT?,926,1111,1194,84,20.5,1.2,1.2,"XM_017463995.1 PREDICTED: Ictalurus punctatus zinc finger FYVE-type containing 21 (zfyve21), transcript variant X1, mRNA",zfyve21
1246,XM_017464002.1,hAT-N48B_DR,+,DNA/hAT-Ac,2140,2205,2286,82,25.6,0,0,"XM_017464002.1 PREDICTED: Ictalurus punctatus FERM domain containing 6 (frmd6), transcript variant X1, mRNA",frmd6
1247,XM_017464019.1,HATN4_DR,+,DNA/hAT-Charlie,192,583,757,175,23.4,2.3,4.7,"XM_017464019.1 PREDICTED: Ictalurus punctatus lysocardiolipin acyltransferase 1 (lclat1), transcript variant X1, mRNA",lclat1
1248,XM_017464025.1,HarbingerN6_DR,C,DNA/PIF-Harbinger,393,1,123,123,23.6,11.4,0,"XM_017464025.1 PREDICTED: Ictalurus punctatus ALMS1, centrosome and basal body associated protein (alms1), transcript variant X2, mRNA",alms1
1249,XM_017464043.1,TC1DR3,C,DNA/TcMar-Tc1,1225,1826,1963,138,25.5,8.7,0.7,"XM_017464043.1 PREDICTED: Ictalurus punctatus sperm flagellar 1 (spef1), transcript variant X1, mRNA",spef1
1250,XM_017464045.1,hAT-N48B_DR,+,DNA/hAT-Ac,2140,153,367,215,26.2,0.5,9.6,"XM_017464045.1 PREDICTED: Ictalurus punctatus fibroblast growth factor receptor 2 (fgfr2), transcript variant X1, mRNA",fgfr2
1251,XM_017464082.1,Gypsy127-LTR_DR,+,LTR/Gypsy,715,1180,1261,82,24.1,3.7,3.7,"XM_017464082.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263367 (LOC108263367), transcript variant X1, mRNA",LOC108263367
1252,XM_017464133.1,Ginger1-N1_DR,+,DNA/Ginger-1,2658,2360,2439,80,11.4,1.2,1.2,"XM_017464133.1 PREDICTED: Ictalurus punctatus chromosome 3 open reading frame, human C10orf11 (c3h10orf11), transcript variant X1, mRNA",c3h10orf11
1253,XM_017464160.1,SINE2-3B_DR,C,SINE/tRNA-V,351,1402,1606,205,29.3,11.7,5,"XM_017464160.1 PREDICTED: Ictalurus punctatus beta-1,3-N-acetylgalactosaminyltransferase 2 (b3galnt2), transcript variant X5, mRNA",b3galnt2
1254,XM_017464172.1,hAT-N159_DR,C,DNA/hAT-Ac,1822,276,407,132,23.9,2.3,8,"XM_017464172.1 PREDICTED: Ictalurus punctatus AKT serine/threonine kinase 3 (akt3), transcript variant X1, mRNA",akt3
1255,XM_017464185.1,TC1DR3,+,DNA/TcMar-Tc1,1225,736,826,91,14.3,4.4,0,"XM_017464185.1 PREDICTED: Ictalurus punctatus pyridine nucleotide-disulphide oxidoreductase domain 2 (pyroxd2), transcript variant X1, mRNA",pyroxd2
1256,XM_017464190.1,L1-23_DR,C,LINE/L1,5579,2505,2607,103,19.6,1.4,10.3,"XM_017464190.1 PREDICTED: Ictalurus punctatus BTB domain containing 9 (btbd9), transcript variant X1, mRNA",btbd9
1257,XM_017464206.1,hAT-N31_DR,C,DNA/hAT?,1462,2625,2708,84,17.7,0,0,"XM_017464206.1 PREDICTED: Ictalurus punctatus zinc finger protein 417-like (LOC108263436), transcript variant X1, mRNA",LOC108263436
1258,XM_017464229.1,DNA-N43_DR,C,DNA/TcMar-Fot1,1054,1524,1683,160,22.9,9.8,0.8,"XM_017464229.1 PREDICTED: Ictalurus punctatus paired box 2 (pax2), transcript variant X1, mRNA",pax2
1259,XM_017464248.1,DIRS-1_DR,+,LTR/DIRS,5654,2333,2466,134,26.3,6,3.6,"XM_017464248.1 PREDICTED: Ictalurus punctatus CUE domain containing 2 (cuedc2), transcript variant X1, mRNA",cuedc2
1260,XM_017464253.1,Gypsy61-I_DR,+,LTR/Gypsy,6870,3849,3933,85,18.7,8.2,5.8,"XM_017464253.1 PREDICTED: Ictalurus punctatus mutS homolog 6 (msh6), mRNA",msh6
1261,XM_017464263.1,DNA-1-11_DR,C,DNA,724,1692,1776,85,12.9,1.2,0,"XM_017464263.1 PREDICTED: Ictalurus punctatus sideroflexin-1-like (LOC108263463), transcript variant X1, mRNA",LOC108263463
1262,XM_017464268.1,Mariner-N13_DR,+,DNA/TcMar-Tc1,1141,1,189,189,21.9,0.5,1.1,"XM_017464268.1 PREDICTED: Ictalurus punctatus solute carrier family 4 member 11 (slc4a11), transcript variant X1, mRNA",slc4a11
1263,XM_017464299.1,Tc1-7_DR,+,DNA/TcMar-Tc1,1646,1,106,106,22.6,8.5,0,"XM_017464299.1 PREDICTED: Ictalurus punctatus chromosome 3 open reading frame, human C20orf194 (c3h20orf194), mRNA",c3h20orf194
1264,XM_017464303.1,SINE2-3_DR,C,SINE/tRNA-V-RTE,368,109,320,212,27.4,4.2,1.8,"XM_017464303.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108263482 (LOC108263482), mRNA",LOC108263482
1265,XM_017464311.1,HE2_DR,+,SINE/tRNA-V-RTE,363,5909,6055,147,26.8,4.8,3.4,"XM_017464311.1 PREDICTED: Ictalurus punctatus mastermind like transcriptional coactivator 3 (maml3), mRNA",maml3
1266,XM_017464311.1,DNA-X-5_DR,+,DNA/hAT,1221,6177,6274,98,23,1,11.2,"XM_017464311.1 PREDICTED: Ictalurus punctatus mastermind like transcriptional coactivator 3 (maml3), mRNA",maml3
1267,XM_017464361.1,Mariner-2_DR,C,DNA/TcMar-Tc1,1481,1801,2070,270,20.9,5.5,6.4,"XM_017464361.1 PREDICTED: Ictalurus punctatus asparaginase like 1 (asrgl1), transcript variant X1, mRNA",asrgl1
1268,XM_017464367.1,TC1DR3,C,DNA/TcMar-Tc1,1225,2027,2202,176,24.7,1.1,1.1,"XM_017464367.1 PREDICTED: Ictalurus punctatus dual specificity protein kinase CLK2-like (LOC108263502), transcript variant X1, mRNA",LOC108263502
1269,XM_017464367.1,DNA-2-32_DR,+,DNA/CMC-EnSpm?,8782,1090,1208,119,19.5,0,11.5,"XM_017464367.1 PREDICTED: Ictalurus punctatus dual specificity protein kinase CLK2-like (LOC108263502), transcript variant X1, mRNA",LOC108263502
1270,XM_017464382.1,hAT-21_DR,+,DNA/hAT-Ac,2647,1056,1541,486,28.9,10.6,4.3,"XM_017464382.1 PREDICTED: Ictalurus punctatus isoaspartyl peptidase/L-asparaginase-like (LOC108263510), transcript variant X1, mRNA",LOC108263510
1271,XM_017464382.1,Mariner-N13_DR,+,DNA/TcMar-Tc1,1141,3473,4081,609,22.15,1.9,3.3,"XM_017464382.1 PREDICTED: Ictalurus punctatus isoaspartyl peptidase/L-asparaginase-like (LOC108263510), transcript variant X1, mRNA",LOC108263510
1272,XM_017464382.1,hAT-N136_DR,C,DNA/hAT-Ac,943,781,918,138,36.1,0,3.8,"XM_017464382.1 PREDICTED: Ictalurus punctatus isoaspartyl peptidase/L-asparaginase-like (LOC108263510), transcript variant X1, mRNA",LOC108263510
