,qry_id,repeat_id,matching_repeat,matching_class,reference_length,merged_qrystart,merged_qryend,mergedfraglength,perc_div,perc_del,perc_insert,Gene,isoform
424,XM_017450710.1,TE_00003001,C,__ClassII_DNA_TcMar_nMITE,3093,961,1053,93,21.5,11.8,0,"XM_017450710.1 PREDICTED: Ictalurus punctatus protein lifeguard 2-like (LOC108255062), mRNA",LOC108255062
425,XM_017450711.1,TE_00001427,+,__ClassII_DNA_hAT_nMITE,3314,502,607,106,9.4,0,0,"XM_017450711.1 PREDICTED: Ictalurus punctatus tubulin alpha-1B chain (LOC108255063), mRNA",LOC108255063
426,XM_017450712.1,TE_00003030,+,__ClassII_DNA_hAT_nMITE,3366,2312,2391,80,25,5,0,"XM_017450712.1 PREDICTED: Ictalurus punctatus sulfite oxidase (suox), transcript variant X1, mRNA",suox
427,XM_017450714.1,TE_00002879,C,__ClassII_DNA_hAT_nMITE,1253,3434,3641,208,22.5,3.9,12.5,"XM_017450714.1 PREDICTED: Ictalurus punctatus endothelin-converting enzyme 1-like (LOC108255065), mRNA",LOC108255065
428,XM_017450715.1,TE_00002378,C,__ClassI_LTR_Gypsy,497,4183,4289,107,16.1,15.4,7,"XM_017450715.1 PREDICTED: Ictalurus punctatus semaphorin 3F (sema3f), transcript variant X1, mRNA",sema3f
429,XM_017450715.1,TE_00003551,C,__ClassII_DNA_hAT_MITE,532,3829,4182,354,14.7,16.7,2.2,"XM_017450715.1 PREDICTED: Ictalurus punctatus semaphorin 3F (sema3f), transcript variant X1, mRNA",sema3f
430,XM_017450715.1,TE_00003407,+,__ClassII_DNA_Harbinger_nMITE,3834,1401,2266,866,27.175,1.3,2.375,"XM_017450715.1 PREDICTED: Ictalurus punctatus semaphorin 3F (sema3f), transcript variant X1, mRNA",sema3f
431,XM_017450717.1,TE_00002054,C,__ClassII_DNA_hAT_nMITE,3438,2020,2110,91,12.3,0,11,"XM_017450717.1 PREDICTED: Ictalurus punctatus CaM kinase like vesicle associated (camkv), mRNA",camkv
432,XM_017450717.1,TE_00001256,+,__ClassI_LTR_Gypsy,811,694,826,133,30,0,4.7,"XM_017450717.1 PREDICTED: Ictalurus punctatus CaM kinase like vesicle associated (camkv), mRNA",camkv
433,XM_017450717.1,TE_00001409,+,__ClassII_DNA_hAT_nMITE,2167,4392,4498,107,24.1,0.8,7,"XM_017450717.1 PREDICTED: Ictalurus punctatus CaM kinase like vesicle associated (camkv), mRNA",camkv
434,XM_017450718.1,TE_00000409,+,__ClassII_DNA_CACTA_nMITE,3862,1,993,993,5.8,0,0.5,"XM_017450718.1 PREDICTED: Ictalurus punctatus trace amine-associated receptor 13c-like (LOC108255066), mRNA",LOC108255066
435,XM_017450723.1,TE_00000093,C,__ClassI_LTR_ERV,367,1671,1777,107,11.2,3.7,0,"XM_017450723.1 PREDICTED: Ictalurus punctatus phosphatidylinositol 5-phosphate 4-kinase type-2 gamma-like (LOC108255072), mRNA",LOC108255072
436,XM_017450723.1,TE_00000511,C,__ClassII_DNA_hAT_nMITE,1894,1637,1727,91,17,3.3,3.3,"XM_017450723.1 PREDICTED: Ictalurus punctatus phosphatidylinositol 5-phosphate 4-kinase type-2 gamma-like (LOC108255072), mRNA",LOC108255072
437,XM_017450725.1,TE_00002970,C,__ClassII_DNA_Harbinger_nMITE,1316,531,963,433,17.7,9.2,4.9,"XM_017450725.1 PREDICTED: Ictalurus punctatus G-protein coupled receptor 182-like (LOC108255073), transcript variant X2, mRNA",LOC108255073
438,XM_017450725.1,TE_00003565,C,__ClassII_DNA_hAT_nMITE,4558,297,504,208,11.8,1,6.6,"XM_017450725.1 PREDICTED: Ictalurus punctatus G-protein coupled receptor 182-like (LOC108255073), transcript variant X2, mRNA",LOC108255073
439,XM_017450727.1,TE_00002562,C,__ClassII_DNA_TcMar_nMITE,1556,3852,4051,200,20.3,2.1,1.4,"XM_017450727.1 PREDICTED: Ictalurus punctatus proto-oncogene tyrosine-protein kinase Src-like (LOC108255075), mRNA",LOC108255075
440,XM_017450732.1,TE_00002430,+,__ClassII_DNA_TcMar_nMITE,3183,2927,3027,101,17.3,5.9,2.9,"XM_017450732.1 PREDICTED: Ictalurus punctatus ATP-dependent RNA helicase DDX19A (LOC108255077), mRNA",LOC108255077
441,XM_017450737.1,TE_00001780,C,__ClassI_LTR_Gypsy,11853,2085,2249,165,23,0,5.1,"XM_017450737.1 PREDICTED: Ictalurus punctatus RANBP2-type and C3HC4-type zinc finger containing 1 (rbck1), mRNA",rbck1
442,XM_017450737.1,TE_00001570,+,__ClassI_nLTR_LINE_RTE,3319,2004,2260,257,31.4,5.1,5.9,"XM_017450737.1 PREDICTED: Ictalurus punctatus RANBP2-type and C3HC4-type zinc finger containing 1 (rbck1), mRNA",rbck1
443,XM_017450738.1,TE_00001780,+,__ClassI_LTR_Gypsy,11853,3791,3955,165,23,0,5.1,"XM_017450738.1 PREDICTED: Ictalurus punctatus TBC1 domain family member 20-like (LOC108255081), transcript variant X1, mRNA",LOC108255081
444,XM_017450738.1,TE_00003520,+,__ClassII_DNA_TcMar_nMITE,993,56,186,131,11.5,0.8,0.8,"XM_017450738.1 PREDICTED: Ictalurus punctatus TBC1 domain family member 20-like (LOC108255081), transcript variant X1, mRNA",LOC108255081
445,XM_017450738.1,TE_00001570,C,__ClassI_nLTR_LINE_RTE,3319,3780,4036,257,31.4,5.1,5.9,"XM_017450738.1 PREDICTED: Ictalurus punctatus TBC1 domain family member 20-like (LOC108255081), transcript variant X1, mRNA",LOC108255081
446,XM_017450749.1,TE_00003324,C,__ClassII_DNA_hAT_nMITE,1531,1728,1845,118,31.4,0,0,"XM_017450749.1 PREDICTED: Ictalurus punctatus dedicator of cytokinesis 3 (dock3), mRNA",dock3
447,XM_017450749.1,TE_00002128,C,__ClassII_DNA_CACTA_nMITE,3928,7653,7770,118,19.5,0.8,0,"XM_017450749.1 PREDICTED: Ictalurus punctatus dedicator of cytokinesis 3 (dock3), mRNA",dock3
448,XM_017450749.1,TE_00001580,+,__ClassI_LTR_ERV,16278,6955,7160,206,25.1,6.3,12.9,"XM_017450749.1 PREDICTED: Ictalurus punctatus dedicator of cytokinesis 3 (dock3), mRNA",dock3
449,XM_017450750.1,TE_00001978,+,__ClassII_DNA_hAT_nMITE,2744,7,225,219,32.4,1.4,8.3,"XM_017450750.1 PREDICTED: Ictalurus punctatus RNA binding motif protein 15B (rbm15b), mRNA",rbm15b
450,XM_017450750.1,TE_00003953,C,__ClassII_DNA_hAT_nMITE,1571,367,754,388,15.8,9.8,0.5,"XM_017450750.1 PREDICTED: Ictalurus punctatus RNA binding motif protein 15B (rbm15b), mRNA",rbm15b
451,XM_017450750.1,TE_00002333,C,__ClassII_DNA_hAT_nMITE,3599,20,202,183,24.2,1.6,12.1,"XM_017450750.1 PREDICTED: Ictalurus punctatus RNA binding motif protein 15B (rbm15b), mRNA",rbm15b
452,XM_017450754.1,TE_00003782,C,__ClassII_DNA_Harbinger_nMITE,2959,2073,2337,265,27.9,1.1,1.1,"XM_017450754.1 PREDICTED: Ictalurus punctatus solute carrier family 45 member 3-like (LOC108255092), transcript variant X1, mRNA",LOC108255092
453,XM_017450754.1,TE_00003455,+,__ClassI_LTR_Copia,4227,2828,2918,91,17.4,5.5,5.5,"XM_017450754.1 PREDICTED: Ictalurus punctatus solute carrier family 45 member 3-like (LOC108255092), transcript variant X1, mRNA",LOC108255092
454,XM_017450754.1,TE_00003107,+,__ClassI_nLTR_LINE_L1,4524,3486,3583,98,22.4,4.1,0,"XM_017450754.1 PREDICTED: Ictalurus punctatus solute carrier family 45 member 3-like (LOC108255092), transcript variant X1, mRNA",LOC108255092
455,XM_017450754.1,TE_00003108,C,__ClassII_DNA_hAT_nMITE,3935,3426,3662,237,24.4,14.2,2.2,"XM_017450754.1 PREDICTED: Ictalurus punctatus solute carrier family 45 member 3-like (LOC108255092), transcript variant X1, mRNA",LOC108255092
456,XM_017450754.1,TE_00001669,C,__ClassII_DNA_Harbinger_MITE,210,3861,3944,84,23.5,3.6,3.6,"XM_017450754.1 PREDICTED: Ictalurus punctatus solute carrier family 45 member 3-like (LOC108255092), transcript variant X1, mRNA",LOC108255092
457,XM_017450754.1,TE_00003206,+,__ClassII_DNA_hAT_nMITE,4283,1,152,152,0.7,0,0,"XM_017450754.1 PREDICTED: Ictalurus punctatus solute carrier family 45 member 3-like (LOC108255092), transcript variant X1, mRNA",LOC108255092
458,XM_017450757.1,TE_00002743,+,__ClassII_DNA_CACTA_nMITE,3858,3751,4041,291,23.1,0.45,0.45,"XM_017450757.1 PREDICTED: Ictalurus punctatus macrophage stimulating 1 receptor (mst1r), transcript variant X1, mRNA",mst1r
459,XM_017450757.1,TE_00002791,+,__ClassII_DNA_hAT_nMITE,2653,5637,5776,140,19.7,21.8,0.9,"XM_017450757.1 PREDICTED: Ictalurus punctatus macrophage stimulating 1 receptor (mst1r), transcript variant X1, mRNA",mst1r
460,XM_017450757.1,TE_00001641,+,__ClassII_DNA_TcMar_nMITE,1909,6525,6625,101,30.3,3,2,"XM_017450757.1 PREDICTED: Ictalurus punctatus macrophage stimulating 1 receptor (mst1r), transcript variant X1, mRNA",mst1r
461,XM_017450757.1,TE_00002484,+,__ClassII_DNA_TcMar_nMITE,927,4361,4515,155,31.8,0.7,0.7,"XM_017450757.1 PREDICTED: Ictalurus punctatus macrophage stimulating 1 receptor (mst1r), transcript variant X1, mRNA",mst1r
462,XM_017450762.1,TE_00002508,+,__ClassII_DNA_hAT_MITE,315,2795,2968,174,12.6,6.3,4.5,"XM_017450762.1 PREDICTED: Ictalurus punctatus MON1 homolog A, secretory trafficking associated (mon1a), mRNA",mon1a
463,XM_017450762.1,TE_00003113,C,__ClassII_DNA_hAT_nMITE,2709,2204,2302,99,24.2,5,8.3,"XM_017450762.1 PREDICTED: Ictalurus punctatus MON1 homolog A, secretory trafficking associated (mon1a), mRNA",mon1a
464,XM_017450766.1,TE_00003027,+,__ClassII_DNA_hAT_nMITE,3088,3993,4184,192,21.5,8.4,4.7,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
465,XM_017450766.1,TE_00003523,+,__ClassII_DNA_TcMar_nMITE,4196,3118,3205,88,24.1,4.5,1.1,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
466,XM_017450766.1,TE_00003511,C,__ClassII_DNA_hAT_nMITE,2874,3673,3799,127,28.2,7.1,2.3,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
467,XM_017450766.1,TE_00003386,C,__ClassII_DNA_hAT_nMITE,1515,4544,4700,157,19.7,5.4,6.8,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
468,XM_017450766.1,TE_00001780,+,__ClassI_LTR_Gypsy,11853,2873,3047,175,23.4,3.1,8.2,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
469,XM_017450766.1,TE_00003708,C,__ClassII_DNA_hAT_nMITE,2538,2693,3101,409,27,4.3,9.3,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
470,XM_017450766.1,TE_00000085,C,__ClassI_LTR_ERV,244,4269,4483,215,16.1,0,10.3,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
471,XM_017450766.1,TE_00001883,+,__ClassI_nLTR_LINE_L1,3630,4048,4242,195,21.95,3.25,0.8,"XM_017450766.1 PREDICTED: Ictalurus punctatus PX domain containing serine/threonine kinase like (pxk), transcript variant X1, mRNA",pxk
472,XM_017450768.1,TE_00002477,C,__ClassI_LTR_Gypsy,1081,2092,2509,418,20.6,14,10.5,"XM_017450768.1 PREDICTED: Ictalurus punctatus heterogeneous nuclear ribonucleoprotein Q-like (LOC108255093), transcript variant X2, mRNA",LOC108255093
473,XM_017450769.1,TE_00003211,+,__ClassII_DNA_TcMar_nMITE,2044,4622,4768,147,31.3,12.9,0,"XM_017450769.1 PREDICTED: Ictalurus punctatus fragile histidine triad (fhit), transcript variant X1, mRNA",fhit
474,XM_017450769.1,TE_00002946,+,__ClassII_DNA_hAT_nMITE,2392,4330,4423,94,3.2,1.1,0,"XM_017450769.1 PREDICTED: Ictalurus punctatus fragile histidine triad (fhit), transcript variant X1, mRNA",fhit
475,XM_017450769.1,TE_00000506,+,__ClassII_DNA_hAT_MITE,420,4000,4091,92,22.2,5.4,2.1,"XM_017450769.1 PREDICTED: Ictalurus punctatus fragile histidine triad (fhit), transcript variant X1, mRNA",fhit
476,XM_017450769.1,TE_00001571,+,__ClassII_DNA_CACTA_nMITE,13984,1049,1135,87,24.7,3.5,2.3,"XM_017450769.1 PREDICTED: Ictalurus punctatus fragile histidine triad (fhit), transcript variant X1, mRNA",fhit
477,XM_017450769.1,TE_00001851,C,__ClassII_DNA_hAT_nMITE,2758,1338,1518,181,25.4,3.5,2.2,"XM_017450769.1 PREDICTED: Ictalurus punctatus fragile histidine triad (fhit), transcript variant X1, mRNA",fhit
478,XM_017450769.1,TE_00003872,+,__ClassII_DNA_CACTA_nMITE,11274,3795,3876,82,18.3,0,0,"XM_017450769.1 PREDICTED: Ictalurus punctatus fragile histidine triad (fhit), transcript variant X1, mRNA",fhit
479,XM_017450775.1,TE_00001646,C,__ClassI_LTR_Gypsy,4634,2497,2649,153,23.8,10.5,1.2,"XM_017450775.1 PREDICTED: Ictalurus punctatus NGFI-A-binding protein 2-like (LOC108255101), transcript variant X1, mRNA",LOC108255101
480,XM_017450775.1,TE_00002200,C,__ClassII_DNA_TcMar_nMITE,2405,2779,3129,351,9.2,6.5,9.7,"XM_017450775.1 PREDICTED: Ictalurus punctatus NGFI-A-binding protein 2-like (LOC108255101), transcript variant X1, mRNA",LOC108255101
481,XM_017450779.1,TE_00002945,+,__ClassII_DNA_Mutator_nMITE,10947,1428,1570,143,22.3,9.8,2.6,"XM_017450779.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108255102 (LOC108255102), transcript variant X1, mRNA",LOC108255102
482,XM_017450792.1,TE_00003631,+,__ClassII_DNA_Mutator_nMITE,3513,1,143,143,23.8,7.7,0,"XM_017450792.1 PREDICTED: Ictalurus punctatus intermediate filament protein ON3-like (LOC108255108), mRNA",LOC108255108
483,XM_017450792.1,TE_00002947,+,__ClassI_LTR_Gypsy,4578,1567,2128,562,0,13.25,0.55,"XM_017450792.1 PREDICTED: Ictalurus punctatus intermediate filament protein ON3-like (LOC108255108), mRNA",LOC108255108
484,XM_017450793.1,TE_00001794,C,__ClassII_DNA_TcMar_nMITE,1695,2529,2639,111,14.4,4.5,0,"XM_017450793.1 PREDICTED: Ictalurus punctatus ceramide synthase 5 (cers5), mRNA",cers5
485,XM_017450793.1,TE_00003955,C,__ClassII_DNA_hAT_nMITE,3699,2656,2870,215,19.6,12.1,0.4,"XM_017450793.1 PREDICTED: Ictalurus punctatus ceramide synthase 5 (cers5), mRNA",cers5
486,XM_017450793.1,TE_00000085,+,__ClassI_LTR_ERV,244,2284,2444,161,18.7,24.8,0.5,"XM_017450793.1 PREDICTED: Ictalurus punctatus ceramide synthase 5 (cers5), mRNA",cers5
487,XM_017450793.1,TE_00001800,+,__ClassII_DNA_CACTA_nMITE,4811,595,988,394,23.6,1.3,1.3,"XM_017450793.1 PREDICTED: Ictalurus punctatus ceramide synthase 5 (cers5), mRNA",cers5
488,XM_017450794.1,TE_00003933_INT,+,__ClassII_DNA_hAT_nMITE,5317,1677,1800,124,14.5,5.7,0,"XM_017450794.1 PREDICTED: Ictalurus punctatus BCDIN3 domain containing RNA methyltransferase (bcdin3d), mRNA",bcdin3d
489,XM_017450794.1,TE_00003568,+,__ClassII_DNA_hAT_nMITE,2379,1182,1506,325,21.5,7.4,11.2,"XM_017450794.1 PREDICTED: Ictalurus punctatus BCDIN3 domain containing RNA methyltransferase (bcdin3d), mRNA",bcdin3d
490,XM_017450804.1,TE_00002039,C,__ClassII_DNA_hAT_nMITE,2419,1016,1145,130,16.6,3.9,16.4,"XM_017450804.1 PREDICTED: Ictalurus punctatus F-box only protein 2-like (LOC108255117), transcript variant X1, mRNA",LOC108255117
491,XM_017450804.1,TE_00003321,+,__ClassI_LTR_Gypsy,4275,811,900,90,28.9,0,0,"XM_017450804.1 PREDICTED: Ictalurus punctatus F-box only protein 2-like (LOC108255117), transcript variant X1, mRNA",LOC108255117
492,XM_017450806.1,TE_00003108,+,__ClassII_DNA_hAT_nMITE,3935,492,1383,892,22.6,2.5,9,"XM_017450806.1 PREDICTED: Ictalurus punctatus small vasohibin binding protein (svbp), transcript variant X1, mRNA",svbp
493,XM_017450806.1,TE_00003684,C,__ClassI_LTR_Gypsy,1060,541,1034,494,17.3,2.2,12.2,"XM_017450806.1 PREDICTED: Ictalurus punctatus small vasohibin binding protein (svbp), transcript variant X1, mRNA",svbp
494,XM_017450811.1,TE_00003806,+,__ClassI_LTR_Gypsy,11346,492,600,109,18.7,2.8,1.8,"XM_017450811.1 PREDICTED: Ictalurus punctatus kazrin-like (LOC108255121), partial mRNA",LOC108255121
495,XM_017450812.1,TE_00002494_LTR,+,__ClassII_DNA_hAT_nMITE,647,1733,1941,209,29.1,10.1,1.3,"XM_017450812.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108255122 (LOC108255122), transcript variant X1, mRNA",LOC108255122
496,XM_017450812.1,TE_00002672_LTR,+,__ClassI_LTR_Gypsy,558,1472,1728,257,18.3,1.2,0,"XM_017450812.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108255122 (LOC108255122), transcript variant X1, mRNA",LOC108255122
497,XM_017450813.1,TE_00003501,C,__ClassI_LTR_Gypsy,4455,731,942,212,26.6,3.65,2.05,"XM_017450813.1 PREDICTED: Ictalurus punctatus transcription factor EB (tfeb), transcript variant X1, mRNA",tfeb
498,XM_017450823.1,TE_00001221,C,__ClassI_LTR_Copia,282,4,175,172,4.8,0,2.4,"XM_017450823.1 PREDICTED: Ictalurus punctatus WNT1 inducible signaling pathway protein 3 (wisp3), transcript variant X1, mRNA",wisp3
499,XM_017450830.1,TE_00002903,C,__ClassII_DNA_hAT_nMITE,4433,269,353,85,19.2,7.1,2.2,"XM_017450830.1 PREDICTED: Ictalurus punctatus opioid growth factor receptor-like (LOC108255127), transcript variant X7, mRNA",LOC108255127
500,XM_017450830.1,TE_00003434,C,__ClassII_DNA_CACTA_nMITE,4410,217,364,148,20.7,4.2,8.3,"XM_017450830.1 PREDICTED: Ictalurus punctatus opioid growth factor receptor-like (LOC108255127), transcript variant X7, mRNA",LOC108255127
501,XM_017450834.1,TE_00000093,C,__ClassI_LTR_ERV,367,1574,1718,145,19.3,4.8,0,"XM_017450834.1 PREDICTED: Ictalurus punctatus TATA-box binding protein associated factor 4 (taf4), transcript variant X1, mRNA",taf4
502,XM_017450834.1,TE_00003632,+,__ClassII_DNA_hAT_nMITE,1973,2712,2885,174,0.6,0,0,"XM_017450834.1 PREDICTED: Ictalurus punctatus TATA-box binding protein associated factor 4 (taf4), transcript variant X1, mRNA",taf4
503,XM_017450836.1,TE_00002488,C,__ClassII_DNA_CACTA_nMITE,4511,967,1090,124,20.1,15.3,3.6,"XM_017450836.1 PREDICTED: Ictalurus punctatus single-strand-selective monofunctional uracil-DNA glycosylase 1 (smug1), mRNA",smug1
504,XM_017450838.1,TE_00002866,+,__ClassII_DNA_TcMar_nMITE,3692,2032,2327,296,14.8,4.7,6.5,"XM_017450838.1 PREDICTED: Ictalurus punctatus heterogeneous nuclear ribonucleoprotein A1-like (LOC108255131), transcript variant X2, mRNA",LOC108255131
505,XM_017450839.1,TE_00003027,C,__ClassII_DNA_hAT_nMITE,3088,2690,3110,421,21.4,10,7.9,"XM_017450839.1 PREDICTED: Ictalurus punctatus SRY-box 13 (sox13), transcript variant X1, mRNA",sox13
506,XM_017450846.1,TE_00001715,+,__ClassII_DNA_hAT_nMITE,3268,642,828,187,33,1.1,1.1,"XM_017450846.1 PREDICTED: Ictalurus punctatus forkhead box J3 (foxj3), mRNA",foxj3
507,XM_017450847.1,TE_00001565,+,__ClassII_DNA_CACTA_nMITE,12996,2279,2409,131,18,23.1,2,"XM_017450847.1 PREDICTED: Ictalurus punctatus prosaposin receptor GPR37L1-like (LOC108255134), mRNA",LOC108255134
508,XM_017450847.1,TE_00003460,C,__ClassII_DNA_hAT_nMITE,3349,3193,3367,175,20.6,1.1,15.4,"XM_017450847.1 PREDICTED: Ictalurus punctatus prosaposin receptor GPR37L1-like (LOC108255134), mRNA",LOC108255134
509,XM_017450850.1,TE_00003960,C,__ClassII_DNA_hAT_nMITE,4479,5965,6074,110,20.7,8.2,3.5,"XM_017450850.1 PREDICTED: Ictalurus punctatus serine-rich adhesin for platelets-like (LOC108255138), transcript variant X1, mRNA",LOC108255138
510,XM_017450850.1,TE_00000227,+,__ClassII_DNA_Harbinger_MITE,179,6075,6156,82,18.3,3.7,0,"XM_017450850.1 PREDICTED: Ictalurus punctatus serine-rich adhesin for platelets-like (LOC108255138), transcript variant X1, mRNA",LOC108255138
511,XM_017450850.1,TE_00001925,+,__ClassII_DNA_CACTA_nMITE,4421,6180,6400,221,26.8,7.2,0.4,"XM_017450850.1 PREDICTED: Ictalurus punctatus serine-rich adhesin for platelets-like (LOC108255138), transcript variant X1, mRNA",LOC108255138
512,XM_017450854.1,TE_00002168,+,__ClassI_LTR_Gypsy,491,2954,3072,119,18.7,19.7,7,"XM_017450854.1 PREDICTED: Ictalurus punctatus endothelin-3-like (LOC108255139), transcript variant X1, mRNA",LOC108255139
513,XM_017450854.1,TE_00001925,C,__ClassII_DNA_CACTA_nMITE,4421,829,1089,261,29.9,0,5.2,"XM_017450854.1 PREDICTED: Ictalurus punctatus endothelin-3-like (LOC108255139), transcript variant X1, mRNA",LOC108255139
514,XM_017450854.1,TE_00003606,+,__ClassII_DNA_TcMar_nMITE,2941,2624,2890,267,25.2,6.4,9.2,"XM_017450854.1 PREDICTED: Ictalurus punctatus endothelin-3-like (LOC108255139), transcript variant X1, mRNA",LOC108255139
515,XM_017450854.1,TE_00002983,C,__ClassIII_Helitron,3779,2709,2892,184,19.6,2.2,5.6,"XM_017450854.1 PREDICTED: Ictalurus punctatus endothelin-3-like (LOC108255139), transcript variant X1, mRNA",LOC108255139
516,XM_017450858.1,TE_00002049,C,__ClassII_DNA_hAT_nMITE,3376,1528,1642,115,24.4,2.6,0,"XM_017450858.1 PREDICTED: Ictalurus punctatus arylacetamide deacetylase like 4 (aadacl4), mRNA",aadacl4
517,XM_017450860.1,TE_00003609,+,__ClassII_DNA_TcMar_nMITE,4010,72,166,95,18.9,20,0,"XM_017450860.1 PREDICTED: Ictalurus punctatus chromosome 21 open reading frame, human C1orf158 (c21h1orf158), transcript variant X1, mRNA",c21h1orf158
518,XM_017450865.1,TE_00000172,+,__ClassI_LTR_ERV,636,4,91,88,19.6,0,7.3,"XM_017450865.1 PREDICTED: Ictalurus punctatus deoxyribonuclease gamma-like (LOC108255148), mRNA",LOC108255148
519,XM_017450873.1,TE_00003255,C,__ClassII_DNA_TcMar_nMITE,3391,1146,1363,218,15.7,24.3,6.7,"XM_017450873.1 PREDICTED: Ictalurus punctatus cytidine deaminase-like (LOC108255155), mRNA",LOC108255155
520,XM_017450878.1,TE_00002264,C,__ClassII_DNA_hAT_nMITE,3579,2450,2778,329,20.6,17.6,6.3,"XM_017450878.1 PREDICTED: Ictalurus punctatus 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2-like (LOC108255158), transcript variant X1, mRNA",LOC108255158
521,XM_017450887.1,TE_00002218,+,__ClassII_DNA_hAT_nMITE,3749,111,254,144,17.7,9,9.8,"XM_017450887.1 PREDICTED: Ictalurus punctatus transmembrane and coiled-coil domains protein 1-like (LOC108255160), transcript variant X3, mRNA",LOC108255160
522,XM_017450887.1,TE_00002508,+,__ClassII_DNA_hAT_MITE,315,22,111,90,14.4,0,0,"XM_017450887.1 PREDICTED: Ictalurus punctatus transmembrane and coiled-coil domains protein 1-like (LOC108255160), transcript variant X3, mRNA",LOC108255160
523,XM_017450890.1,TE_00003780,+,__ClassII_DNA_hAT_nMITE,4735,2535,2673,139,18.9,3.9,3.9,"XM_017450890.1 PREDICTED: Ictalurus punctatus N(alpha)-acetyltransferase 60, NatF catalytic subunit (naa60), transcript variant X1, mRNA","c""alpha"", ""naa60"""
